7|7
10|2
11|1
10|4
17|9
18|8
12|12
11|3
12|2
8|4
9|3
6|6
11|1
7|7
10|2
11|1
10|4
17|7
18|8
12|12
11|3
12|2
8|4
9|3
6|6
11|1
7|7
10|2
11|1
10|4
17|7
18|8
12|12
11|3
12|2
8|4
9|3
6|6
11|1
7|7
10|2
11|1
10|4
17|7
18|8
12|12
11|3
12|2
8|4
9|3
6|6
11|1
7|7
10|2
11|1
10|4
17|7
18|8
12|12
11|3
12|2
8|4
9|3
6|6
11|1
7|7
10|2
11|1
10|4
17|7
18|8
12|12
11|3
12|2
8|4
9|3
6|6
11|1
7|7
10|2
11|1
10|4
17|7
18|8
12|12
11|3
12|2
8|4
9|3
6|6
11|1
7|7
10|2
11|1
10|4
17|7
18|8
12|12
11|3
12|2
8|4
9|3
6|6
11|1
7|7
10|2
11|1
10|4
17|7
18|8
12|12
11|3
12|2
8|4
9|3
6|6
11|1
7|7
10|2
11|1
10|4
17|7
18|8
11|3
12|2
8|4
9|3
6|6
11|1
7|7
10|2
11|1
10|4
17|7
18|8
11|3
12|2
8|4
9|3
6|6
11|1
7|7
10|2
11|1
10|4
17|7
18|8
11|3
12|2
8|4
9|3
6|6
11|1
7|7
10|2
11|1
10|4
17|7
18|8
11|3
12|2
8|4
9|3
6|6
11|1
7|7
10|2
11|1
10|4
17|7
18|8
11|3
12|2
8|4
9|3
6|6
11|1
7|7
10|2
11|1
10|4
17|7
18|8
8|8
11|3
12|2
8|4
9|3
6|6
11|1
7|7
10|2
11|1
10|4
17|7
18|8
8|8
11|3
12|2
8|4
9|3
6|6
11|1
10|2
11|1
10|4
17|7
18|8
8|8
11|3
12|2
11|1
10|2
11|1
10|4
17|7
18|8
8|8
11|3
12|2
11|1
10|2
11|1
10|4
17|7
18|8
8|8
11|3
12|2
11|1
10|2
11|1
10|4
17|7
18|8
8|8
11|3
12|2
11|1
10|2
11|1
10|4
17|7
18|8
11|3
12|2
11|1
10|2
11|1
10|4
17|7
18|8
11|3
12|2
11|1
10|2
11|1
10|4
17|7
18|8
11|3
12|2
11|1
10|2
11|1
10|4
17|7
18|8
11|3
12|2
11|1
10|2
11|1
17|7
18|8
11|3
12|2
11|1
17|7
18|8
11|3
12|2
11|1
17|7
18|8
11|3
12|2
11|1
17|7
18|8
11|3
12|2
11|1
17|7
18|8
11|3
12|2
11|1
17|7
18|8
11|3
12|2
11|1
17|7
18|8
11|3
12|2
11|1
17|7
18|8
11|3
12|2
11|1
17|7
18|8
20|10
21|11
11|3
12|2
11|1
17|7
18|8
20|10
21|11
11|3
12|2
11|1
17|7
18|8
20|10
21|11
11|3
12|2
11|1
17|7
18|8
20|10
21|11
11|3
12|2
11|1
17|7
18|8
20|10
21|11
11|3
12|2
11|1
17|7
18|8
20|10
21|11
11|3
12|2
11|1
17|7
18|8
20|10
21|11
14|10
11|11
14|8
17|11
11|9
12|8
13|7
16|10
13|7
14|10
15|9
16|8
17|9
12|6
13|9
14|8
16|8
11|5
8|4
11|3
8|2
9|1
10|2
11|3
12|4
7|1
10|2
7|3
10|2
7|5
8|4
9|3
10|2
9|5
10|4
15|9
16|16
18|12
16|12
15|11
10|10
9|5
10|4
14|6
12|4
13|5
9|1
15|7
14|10
20|12
21|13
11|11
14|8
17|11
11|9
12|8
13|7
16|10
19|11
13|7
14|10
15|9
16|8
12|6
13|9
14|8
16|8
11|5
8|4
11|3
8|2
9|1
10|2
11|3
12|4
7|1
10|2
7|3
10|2
7|5
8|4
9|3
10|2
9|5
10|4
15|9
16|10
18|12
16|12
15|11
10|10
9|5
10|4
14|6
12|4
13|5
9|1
15|7
14|10
20|12
21|13
11|11
14|8
17|11
11|9
12|8
13|7
16|10
19|11
13|7
14|10
15|9
16|8
17|9
12|6
13|9
14|8
11|5
8|4
11|3
8|2
9|1
10|2
11|3
12|4
7|1
10|2
7|3
10|2
7|5
8|4
9|3
10|2
9|5
10|4
15|9
16|16
18|12
16|12
15|11
10|10
9|5
10|4
14|6
12|4
13|5
9|1
15|7
14|10
20|12
21|13
11|11
14|8
17|11
11|9
12|8
13|7
16|10
19|11
13|7
14|10
15|9
16|8
17|9
12|6
13|9
14|8
16|8
11|5
8|4
11|3
8|2
9|1
10|2
11|3
12|4
7|1
10|2
7|3
10|2
7|5
8|4
9|3
10|2
9|5
10|4
15|9
16|16
18|12
16|12
15|11
10|10
9|5
10|4
14|6
12|4
13|5
9|1
14|10
20|12
21|13
11|11
14|8
17|11
11|9
12|8
13|7
16|10
19|11
13|7
14|10
16|8
17|9
12|6
13|9
11|5
8|4
11|3
13|5
8|2
9|1
10|2
12|4
7|1
10|2
7|3
10|2
7|5
8|4
9|3
10|2
9|5
10|4
15|9
16|16
18|12
16|12
15|11
10|10
9|5
10|4
9|1
14|10
20|14
21|15
11|11
14|8
17|11
11|9
12|8
13|7
16|10
19|13
13|7
14|8
16|10
17|11
12|6
13|7
11|5
8|4
11|3
13|5
8|2
9|1
10|2
12|4
7|1
10|2
7|3
10|2
7|5
8|4
9|3
10|2
9|5
10|4
15|9
16|10
18|12
16|10
15|9
10|10
9|5
10|4
9|1
14|10
20|14
21|15
11|11
14|8
17|11
11|9
12|8
13|7
16|10
19|13
13|7
14|8
16|10
17|11
12|6
13|7
11|5
8|4
11|3
13|5
8|2
9|1
10|2
12|4
7|1
10|2
7|3
10|2
7|5
8|4
9|3
10|2
9|5
10|4
15|9
16|10
18|12
16|10
15|9
10|10
9|5
10|4
9|1
14|10
20|12
21|13
11|11
14|8
17|11
11|9
12|8
13|7
16|10
19|11
13|7
14|10
16|8
17|9
12|6
13|11
11|5
8|4
11|3
13|5
8|2
9|1
10|2
12|4
7|1
10|2
7|3
10|2
7|5
8|4
9|3
10|2
9|5
10|4
15|9
16|10
18|12
16|12
15|11
10|10
9|5
10|4
9|1
14|10
20|12
21|13
11|11
14|8
17|11
11|9
12|8
13|7
16|10
19|11
13|7
14|10
16|8
17|9
12|6
13|9
11|5
8|4
11|3
13|5
8|2
9|1
10|2
12|4
7|1
10|2
7|3
10|2
7|5
8|4
9|3
10|2
9|5
10|4
15|9
18|12
16|12
15|11
10|10
9|5
10|4
9|1
14|10
20|12
21|13
11|11
14|8
17|13
11|9
12|8
13|7
19|11
13|7
14|10
16|8
17|9
12|6
13|9
11|5
8|4
11|3
13|5
8|2
9|1
10|2
12|4
7|1
10|2
7|3
10|2
7|5
8|4
9|3
10|2
9|5
10|4
15|9
16|10
18|14
16|12
15|11
10|10
9|5
10|4
9|1
14|10
20|12
21|13
11|11
14|8
17|11
11|9
12|8
13|7
16|10
19|11
13|7
14|10
16|8
17|9
12|6
13|9
11|5
8|4
11|3
13|5
8|2
9|1
10|2
12|4
7|1
10|2
7|3
10|2
7|5
8|4
9|3
10|2
9|5
10|4
15|9
16|10
18|12
16|12
10|10
9|5
10|4
9|1
14|10
15|9
16|16
18|12
20|12
21|13
11|11
14|8
16|12
17|11
11|9
19|11
14|10
16|8
17|9
13|9
11|5
8|4
11|3
13|5
8|2
9|1
10|2
12|4
7|1
10|2
7|3
10|2
7|5
8|4
9|3
10|2
9|5
10|4
10|10
9|5
10|4
9|1
14|10
15|9
16|16
18|12
20|12
21|13
11|11
14|8
16|12
17|11
11|9
19|11
16|8
17|9
13|9
11|5
8|4
11|3
13|5
8|2
9|1
10|2
12|4
7|1
10|2
7|3
10|2
7|5
8|4
9|3
10|2
9|5
10|4
10|10
9|5
10|4
9|1
14|10
15|9
16|16
18|12
20|12
21|13
11|11
14|8
16|12
17|11
11|9
19|11
14|10
16|8
17|9
11|5
8|4
11|3
13|5
8|2
9|1
10|2
12|4
7|1
10|2
7|3
10|2
7|5
8|4
9|3
10|2
9|5
10|4
10|10
9|5
10|4
9|1
14|10
15|9
16|10
18|12
20|12
21|13
11|11
14|8
16|12
17|11
11|9
19|11
14|10
16|8
17|9
13|9
11|5
8|4
11|3
13|5
8|2
9|1
10|2
12|4
7|1
10|2
7|3
10|2
7|5
8|4
9|3
10|2
9|5
10|4
10|10
9|5
10|4
9|1
14|12
15|11
16|16
18|12
20|12
21|13
14|10
16|12
17|11
11|11
19|11
14|10
16|8
17|9
13|9
11|5
8|4
11|3
13|5
8|2
9|1
10|2
12|4
7|1
10|2
7|3
10|2
7|5
8|4
9|3
10|2
9|5
10|4
9|5
10|4
9|1
15|15
16|16
18|12
20|12
21|13
14|14
16|12
17|11
19|11
14|10
16|8
17|9
13|9
11|11
8|4
11|3
13|5
8|2
9|1
10|2
12|4
7|1
10|2
7|3
10|2
7|5
8|4
9|3
10|2
9|5
10|4
9|5
9|1
15|15
16|16
18|12
20|12
21|13
14|14
16|12
17|11
19|11
16|8
17|9
9|5
8|4
13|5
8|2
9|1
12|4
7|1
10|2
7|3
10|2
7|5
8|4
9|3
10|2
9|5
10|4
9|1
15|15
16|16
18|12
20|12
21|13
14|14
16|12
17|11
19|11
16|8
17|9
9|5
8|4
13|5
8|2
9|1
12|4
7|1
10|2
7|3
10|2
7|5
8|4
9|3
10|2
9|5
10|4
9|1
15|15
16|16
18|12
20|12
21|13
14|14
16|12
17|11
19|11
16|8
17|9
9|5
8|4
13|5
8|2
9|1
12|4
7|1
10|2
7|3
10|2
7|5
8|4
9|3
10|2
9|5
10|4
9|1
15|15
16|16
18|12
20|12
21|13
14|14
16|12
17|11
19|11
16|8
17|9
9|5
8|4
13|5
8|2
9|1
12|4
7|1
10|2
7|3
10|2
7|5
8|4
9|3
10|2
9|5
10|4
9|1
15|15
16|16
18|12
20|12
21|13
14|14
16|12
17|11
19|11
16|8
17|9
9|5
8|4
13|5
8|2
9|1
12|4
7|1
10|2
7|3
10|2
7|5
8|4
9|3
10|2
9|5
10|4
9|1
15|15
16|16
18|12
20|12
21|13
14|14
16|12
17|11
19|11
16|8
17|9
9|5
8|4
13|5
8|2
9|1
12|4
7|1
10|2
7|3
10|2
7|5
8|4
9|3
10|2
9|5
10|4
9|1
15|15
16|16
18|12
20|12
21|13
14|14
16|12
17|11
19|11
16|8
17|9
9|5
8|4
13|5
8|2
9|1
12|4
7|1
10|2
7|3
10|2
7|5
8|4
9|3
10|2
9|5
10|4
9|1
15|15
16|16
18|12
20|12
21|13
14|14
16|12
17|11
19|11
16|8
17|9
9|5
8|4
13|5
8|2
9|1
12|4
7|1
10|2
7|3
10|2
7|5
8|4
9|3
10|2
9|5
10|4
9|1
15|15
16|16
18|12
20|12
21|13
14|14
16|12
17|11
19|11
16|8
17|9
9|5
8|4
13|5
8|2
9|1
12|4
7|1
10|2
7|3
10|2
7|5
8|4
9|3
10|2
9|5
10|4
9|1
15|15
16|16
18|12
20|12
21|13
14|14
16|12
17|11
19|11
16|8
17|9
9|5
8|4
13|5
8|2
9|1
12|4
7|1
10|2
7|3
10|2
7|5
8|4
9|3
10|2
9|5
10|4
9|1
15|15
16|16
18|12
20|12
21|13
14|14
16|12
17|11
19|11
16|8
17|9
9|5
8|4
13|5
8|2
9|1
12|4
7|1
10|2
7|3
10|2
7|5
8|4
9|3
10|2
9|5
10|4
9|1
15|15
16|16
18|12
20|12
21|13
14|14
16|12
17|11
19|11
16|8
17|9
9|5
8|4
13|5
8|2
9|1
12|4
7|1
10|2
7|3
10|2
7|5
8|4
9|3
10|2
9|5
10|4
9|1
15|15
16|16
18|12
20|12
21|13
14|14
16|12
17|11
19|11
16|8
17|9
9|5
8|4
13|5
8|2
9|1
12|4
7|1
10|2
7|3
10|2
7|5
8|4
9|3
10|2
9|5
10|4
9|1
15|15
16|16
18|12
20|12
21|13
14|14
16|12
17|11
19|11
16|8
17|9
9|5
8|4
13|5
8|2
9|1
12|4
7|1
10|2
7|3
10|2
7|5
8|4
9|3
10|2
9|5
10|4
9|1
15|15
16|16
18|12
20|12
21|13
14|14
16|12
17|11
19|11
16|8
17|9
9|5
8|4
13|5
8|2
9|1
12|4
7|1
10|2
7|3
10|2
7|5
8|4
9|3
10|2
9|5
10|4
9|1
15|15
16|16
18|12
20|12
21|13
14|14
16|12
17|11
19|11
16|8
17|9
9|5
8|4
13|5
8|2
9|1
12|4
7|1
10|2
7|3
10|2
7|5
8|4
9|3
10|2
9|5
10|4
9|1
15|15
16|16
18|12
20|12
21|13
14|14
16|12
17|11
19|11
16|8
17|9
9|5
8|4
13|5
8|2
9|1
12|4
7|1
10|2
7|3
10|2
7|5
8|4
9|3
10|2
9|5
10|4
9|1
15|15
16|16
18|12
20|12
21|13
14|14
16|12
17|11
19|11
16|8
17|9
9|5
8|4
13|5
8|2
9|1
12|4
7|1
10|2
7|3
10|2
7|5
8|4
9|3
10|2
9|5
10|4
9|1
15|15
16|16
18|12
20|12
21|13
14|14
16|12
17|11
19|11
16|8
17|9
9|5
8|4
13|5
8|2
9|1
12|4
7|1
10|2
7|3
10|2
7|5
8|4
9|3
10|2
9|5
10|4
9|1
15|15
16|16
18|12
20|12
21|13
14|14
16|12
17|11
19|11
16|8
17|9
9|5
8|4
13|5
8|2
9|1
12|4
7|1
10|2
7|3
10|2
7|5
8|4
9|3
10|2
9|5
10|4
9|1
15|15
16|16
18|12
20|12
21|13
14|14
16|12
17|11
19|11
16|8
17|9
9|5
8|4
13|5
8|2
9|1
12|4
7|1
10|2
7|3
10|2
7|5
8|4
9|3
10|2
9|5
10|4
9|1
15|15
16|16
18|12
20|12
21|13
14|14
16|12
17|11
19|11
16|8
17|9
9|5
8|4
13|5
8|2
9|1
12|4
7|1
10|2
7|3
10|2
7|5
8|4
9|3
10|2
9|5
10|4
9|1
14|14
15|13
16|14
18|10
20|12
21|13
14|12
16|10
17|9
19|11
16|8
17|9
9|5
8|4
13|5
8|2
9|1
12|4
7|1
10|2
7|3
10|2
14|10
7|5
8|4
9|3
10|2
9|5
10|4
9|1
14|14
15|13
16|14
18|10
20|12
21|13
14|12
16|10
17|9
19|11
16|8
17|9
9|5
8|4
13|5
8|2
9|1
12|4
7|1
10|2
7|3
10|2
14|10
7|5
8|4
9|3
10|2
9|5
10|4
9|1
14|14
15|13
16|14
18|10
20|12
21|13
14|12
16|10
17|9
19|11
16|8
17|9
9|5
8|4
13|5
8|2
9|1
12|4
7|1
10|2
7|3
10|2
14|10
7|5
8|4
9|3
10|2
9|5
10|4
9|1
14|14
15|13
16|14
18|10
20|12
21|13
14|12
16|10
17|9
19|11
16|8
17|9
9|5
8|4
13|5
8|2
9|1
12|4
7|1
10|2
7|3
10|2
14|10
7|5
8|4
9|3
10|2
9|5
10|4
9|1
14|14
15|13
16|14
18|10
20|12
21|13
14|12
16|10
17|9
19|11
16|8
17|9
9|5
8|4
13|5
8|2
9|1
12|4
7|1
10|2
7|3
10|2
14|10
7|5
8|4
9|3
10|2
9|5
10|4
9|1
14|14
15|13
16|14
18|10
20|12
21|13
14|12
16|10
17|9
19|11
16|8
17|9
9|5
8|4
13|5
8|2
9|1
12|4
7|1
10|2
7|3
10|2
14|10
7|5
8|4
9|3
10|2
9|5
10|4
9|1
14|14
15|13
16|14
18|10
20|12
21|13
14|12
16|10
17|9
19|11
16|8
17|9
9|5
8|4
13|5
8|2
9|1
12|4
7|1
10|2
7|3
10|2
14|10
7|5
8|4
9|3
10|2
9|5
10|4
9|1
14|14
15|13
16|12
17|11
18|10
20|12
21|13
14|12
16|10
17|9
14|10
19|11
13|9
16|8
17|9
9|5
8|4
13|5
8|2
9|1
12|4
7|1
10|2
7|3
10|2
14|10
7|5
8|4
9|3
10|2
9|5
10|4
9|1
14|14
15|13
16|12
17|11
18|10
20|12
21|13
14|12
16|10
17|9
14|10
19|11
13|9
16|8
17|9
9|5
8|4
13|5
8|2
9|1
12|4
7|1
10|2
7|3
10|2
14|10
7|5
8|4
9|3
10|2
9|5
10|4
9|1
14|14
15|13
16|12
17|11
18|10
20|12
21|13
14|12
16|10
17|9
14|10
19|11
13|9
16|8
17|9
9|5
8|4
13|5
8|2
9|1
12|4
7|1
10|2
7|3
10|2
14|10
7|5
8|4
9|3
10|2
9|5
10|4
9|1
14|14
15|13
16|12
17|11
18|10
20|12
21|13
14|12
16|10
17|9
14|10
19|11
13|9
16|8
17|9
9|5
8|4
13|5
8|2
9|1
12|4
7|1
10|2
7|3
10|2
14|10
7|5
8|4
9|3
10|2
9|5
10|4
9|1
14|14
15|13
16|12
17|11
18|10
20|12
21|13
14|12
16|10
17|9
14|10
19|11
13|9
16|8
17|9
9|5
8|4
13|5
8|2
9|1
12|4
7|1
10|2
7|3
10|2
14|10
7|5
8|4
9|3
10|2
9|5
10|4
9|1
14|10
15|9
16|10
17|11
18|10
20|12
21|13
11|11
14|8
16|10
17|9
11|9
14|10
19|11
10|10
13|9
16|8
17|9
9|5
8|4
13|5
8|2
9|1
12|4
7|1
10|2
7|3
10|2
14|10
7|5
8|4
9|3
10|2
9|5
10|4
9|1
14|10
15|9
16|10
17|9
18|10
20|12
21|13
11|11
14|8
16|8
17|9
11|9
14|8
19|11
10|8
13|7
16|8
17|9
8|8
8|6
8|4
13|5
8|2
9|1
12|4
7|1
10|2
7|3
10|2
14|10
7|5
8|4
9|3
10|2
9|5
10|4
9|5
9|1
14|10
15|9
16|10
17|9
18|10
20|12
21|13
11|11
14|8
16|8
17|9
11|9
14|8
19|11
10|8
13|7
16|8
17|9
8|8
8|6
8|4
13|5
8|2
9|1
12|4
7|1
10|2
7|3
10|2
14|10
7|5
8|4
9|3
10|2
9|5
10|4
9|5
9|1
14|10
15|9
16|10
17|9
18|10
20|12
21|13
11|11
14|8
16|8
17|9
11|9
14|8
19|11
10|8
13|7
16|8
17|9
8|8
8|6
8|4
13|5
8|2
9|1
12|4
7|1
10|2
7|3
10|2
14|10
7|5
8|4
9|3
10|2
9|5
10|4
9|5
9|1
14|10
15|9
16|10
17|9
18|10
20|12
21|13
11|11
14|8
16|8
17|9
11|9
14|8
19|11
10|8
13|7
16|8
17|9
8|8
8|6
8|4
13|5
8|2
9|1
12|4
7|1
10|2
7|3
10|2
14|10
7|5
8|4
9|3
10|2
9|5
10|4
9|5
9|1
14|10
15|9
16|10
17|9
18|10
20|12
21|13
11|11
14|8
16|8
17|9
11|9
14|8
19|11
10|8
13|7
16|8
17|9
8|8
8|6
8|4
13|5
8|2
9|1
12|4
7|1
10|2
7|3
10|2
14|10
7|5
8|4
9|3
10|2
9|5
10|4
9|5
9|1
14|10
15|9
16|10
17|9
18|10
20|12
21|13
11|11
14|8
16|8
17|9
11|9
14|8
19|11
10|8
13|7
16|8
17|9
8|8
8|6
8|4
13|5
8|2
9|1
12|4
7|1
10|2
7|3
10|2
14|10
7|5
8|4
9|3
10|2
9|5
10|4
9|5
9|1
14|10
15|9
16|10
17|9
18|10
20|12
21|13
11|11
14|8
16|8
17|9
11|9
14|8
19|11
10|8
13|7
16|8
17|9
8|8
8|6
8|4
13|5
8|2
9|1
12|4
7|1
10|2
7|3
10|2
14|10
7|5
8|4
9|3
10|2
9|5
10|4
9|5
9|1
14|10
15|9
16|10
17|9
18|10
20|12
21|13
11|11
14|8
16|8
17|9
11|9
14|8
19|11
10|8
13|7
16|8
17|9
8|8
8|6
8|4
13|5
8|2
9|1
12|4
7|1
10|2
7|3
10|2
14|10
7|5
8|4
9|3
10|2
9|5
10|4
9|5
9|1
14|10
15|9
16|10
17|9
18|10
20|12
21|13
11|11
14|8
16|8
17|9
11|9
14|8
19|11
10|8
13|7
16|8
17|9
8|8
8|6
8|4
13|5
8|2
9|1
12|4
7|1
10|2
7|3
10|2
14|10
7|5
8|4
9|3
10|2
9|5
10|4
9|5
9|1
14|10
15|9
16|10
17|9
18|10
20|12
21|13
11|11
14|8
16|8
17|9
11|9
14|8
19|11
10|8
13|7
16|8
17|9
8|8
8|6
8|4
13|5
8|2
9|1
12|4
7|1
10|2
7|3
10|2
14|10
7|5
8|4
9|3
10|2
9|5
10|4
9|5
9|1
14|10
15|9
16|10
17|9
18|10
20|12
21|13
11|11
14|8
16|8
17|9
11|9
14|8
19|11
10|8
13|7
16|8
17|9
8|8
8|6
8|4
13|5
8|2
9|1
12|4
7|1
10|2
7|3
10|2
14|10
7|5
8|4
9|3
10|2
9|5
10|4
9|5
9|1
14|10
15|9
16|10
17|9
18|10
20|12
21|13
11|11
14|8
16|8
17|9
11|9
14|8
19|11
10|8
13|7
16|8
17|9
8|8
8|6
8|4
13|5
8|2
9|1
12|4
7|1
10|2
7|3
10|2
14|10
7|5
8|4
9|3
10|2
9|5
10|4
9|5
9|1
14|10
15|9
16|10
17|9
18|10
20|12
21|13
11|11
14|8
16|8
17|9
11|9
14|8
19|11
10|8
13|7
16|8
17|9
8|8
8|6
8|4
13|5
8|2
9|1
12|4
7|1
10|2
7|3
10|2
14|10
7|5
8|4
9|3
10|2
9|5
10|4
9|5
9|1
14|10
15|9
16|10
17|9
18|10
20|12
21|13
11|11
14|8
16|8
17|9
11|9
14|8
19|11
10|8
13|7
16|8
17|9
8|8
8|6
8|4
13|5
8|2
9|1
12|4
7|1
10|2
7|3
10|2
14|10
7|5
8|4
9|3
10|2
9|5
10|4
9|5
9|1
14|10
15|9
16|10
17|9
18|10
20|12
21|13
11|11
14|8
16|8
17|9
11|9
14|8
19|11
10|8
13|7
16|8
17|9
8|8
8|6
8|4
13|5
8|2
9|1
12|4
7|1
10|2
7|3
10|2
14|10
7|5
8|4
9|3
10|2
9|5
10|4
9|5
9|1
14|10
15|9
16|10
17|9
18|10
20|12
21|13
11|11
14|8
16|8
17|9
11|9
14|8
19|11
10|8
13|7
16|8
17|9
8|8
8|6
8|4
13|5
8|2
9|1
12|4
7|1
10|2
7|3
10|2
14|10
7|5
8|4
9|3
10|2
9|5
10|4
9|5
9|1
14|10
15|9
16|10
17|9
18|10
20|12
21|13
11|11
14|8
16|8
17|9
11|9
14|8
19|11
10|8
13|7
16|8
17|9
8|8
8|6
8|4
13|5
8|2
9|1
12|4
7|1
10|2
7|3
10|2
14|10
7|5
8|4
9|3
10|2
9|5
10|4
9|5
9|1
14|10
15|9
16|10
17|9
18|10
20|12
21|13
11|11
14|8
16|8
17|9
11|9
14|8
19|11
10|8
13|7
16|8
17|9
8|8
8|6
8|4
13|5
8|2
9|1
12|4
7|1
10|2
7|3
10|2
14|10
7|5
8|4
9|3
10|2
9|5
10|4
9|5
9|1
14|10
15|9
16|10
17|9
18|10
20|12
21|13
11|11
14|8
16|8
17|9
11|9
14|8
19|11
10|8
13|7
16|8
17|9
8|8
8|6
8|4
13|5
8|2
9|1
12|4
7|1
10|2
7|3
10|2
14|10
7|5
8|4
9|3
10|2
9|5
10|4
9|5
9|1
14|10
15|9
16|10
17|9
18|10
20|12
21|13
11|11
14|8
16|8
17|9
11|9
14|8
19|11
10|8
13|7
16|8
17|9
8|8
8|6
8|4
13|5
8|2
9|1
12|4
7|1
10|2
7|3
10|2
14|10
7|5
8|4
9|3
10|2
9|5
10|4
9|5
9|1
14|10
15|9
16|10
17|9
18|10
20|12
21|13
11|11
14|8
16|8
17|9
11|9
14|8
19|11
10|8
13|7
16|8
17|9
8|8
8|6
8|4
13|5
8|2
9|1
12|4
7|1
10|2
7|3
10|2
14|10
7|5
8|4
9|3
10|2
9|5
10|4
9|5
9|1
14|10
15|9
16|10
17|9
18|10
20|12
21|13
11|11
14|8
17|9
11|9
14|8
19|11
10|8
13|7
16|8
17|9
8|8
8|6
8|4
13|5
8|2
9|1
12|4
7|1
10|2
7|3
10|2
14|10
7|5
8|4
9|3
10|2
9|5
10|4
16|8
9|5
9|1
14|10
15|9
16|10
17|9
18|10
20|12
21|13
11|11
14|8
17|9
11|9
14|8
19|11
10|8
13|7
16|8
17|9
8|8
8|6
8|4
13|5
8|2
9|1
12|4
7|1
10|2
7|3
10|2
14|10
7|5
8|4
9|3
10|2
9|5
10|4
16|8
9|5
9|1
14|10
15|9
16|10
17|9
18|10
20|12
21|13
11|11
14|8
17|9
11|9
14|8
19|11
10|8
16|8
17|9
8|8
8|6
8|4
13|5
8|2
9|1
12|4
7|1
10|2
7|3
10|2
14|10
7|5
8|4
9|3
10|2
9|5
10|4
16|8
9|5
9|1
14|10
15|9
16|10
17|9
18|10
20|12
21|13
11|11
14|8
17|9
11|9
19|11
10|8
13|7
16|8
17|9
8|8
8|6
8|4
13|5
8|2
9|1
12|4
7|1
10|2
7|3
10|2
14|10
7|5
8|4
9|3
10|2
9|5
10|4
16|8
9|5
9|1
14|10
15|9
16|10
17|11
18|10
20|12
21|13
11|11
14|8
17|9
11|9
14|8
19|11
10|8
13|7
16|8
17|9
8|8
8|6
8|4
13|5
8|2
9|1
12|4
7|1
10|2
7|3
10|2
14|10
7|5
8|4
9|3
10|2
9|5
10|4
16|10
9|5
9|1
14|10
15|9
16|10
17|11
18|10
20|12
21|13
11|11
14|8
17|9
11|9
14|8
19|11
10|8
13|7
16|8
17|9
8|8
8|6
8|4
13|5
8|2
9|1
12|4
7|1
10|2
7|3
10|2
14|10
7|5
8|4
9|3
10|2
9|5
10|4
9|5
9|1
14|10
15|9
16|10
17|11
18|10
20|12
21|13
11|11
14|8
16|10
17|9
11|9
14|8
19|11
10|8
13|7
16|8
17|9
8|8
8|6
8|4
13|5
8|2
9|1
12|4
7|1
10|2
7|3
10|2
14|10
7|5
8|4
9|3
10|2
9|5
10|4
9|5
9|1
14|10
15|9
16|10
17|9
18|10
20|12
21|13
11|11
14|8
16|8
17|9
11|9
19|11
10|8
13|7
16|8
17|9
8|8
8|6
8|4
13|5
9|1
12|4
7|1
10|2
7|3
10|2
14|10
7|5
8|4
9|3
10|2
9|5
10|4
9|5
9|1
8|2
14|10
15|9
16|10
17|9
18|10
20|12
21|13
11|11
14|8
16|8
17|9
11|9
14|8
19|11
10|8
16|8
17|9
8|8
8|6
8|4
13|5
9|1
12|4
7|1
10|2
7|3
10|2
14|10
7|5
8|4
9|3
10|2
9|5
10|4
9|5
9|1
8|2
14|10
15|9
16|10
17|9
18|10
20|12
21|13
11|11
14|8
16|8
17|9
11|9
14|8
19|11
10|8
13|7
16|8
17|9
8|8
8|6
8|4
13|5
9|1
12|4
7|1
10|2
7|3
10|2
14|10
7|5
8|4
9|3
10|2
9|5
10|4
9|5
9|1
8|2
14|10
15|9
16|10
17|9
18|10
20|12
21|13
11|11
14|8
16|8
17|9
11|9
14|8
19|11
10|8
13|7
16|8
17|9
8|8
8|6
8|4
13|5
9|1
12|4
7|1
10|2
7|3
10|2
14|10
7|5
8|4
9|3
10|2
9|5
10|4
9|5
9|1
8|2
14|14
15|13
16|10
17|9
18|10
20|12
21|13
11|11
14|12
16|8
17|9
11|9
14|12
19|11
10|8
13|7
16|8
17|9
8|8
8|6
8|4
13|5
9|1
12|4
7|1
10|2
7|3
10|2
14|10
7|5
8|4
9|3
10|2
9|5
10|4
9|5
9|1
8|2
14|12
15|11
16|10
17|9
18|10
20|12
21|13
14|10
16|8
17|9
11|11
14|8
19|11
10|10
13|7
16|8
17|9
8|8
8|8
13|5
9|1
12|4
7|1
10|2
7|3
10|2
14|10
7|5
8|4
9|3
10|2
9|5
10|4
9|7
9|1
8|2
14|12
15|11
16|10
17|9
18|10
20|12
21|13
14|10
16|8
17|9
11|11
14|8
19|11
10|10
13|7
16|8
17|9
8|8
8|8
13|5
9|1
12|4
7|1
7|3
10|2
14|10
7|5
8|4
9|3
10|2
9|5
10|4
9|7
9|1
10|2
14|10
15|9
16|10
17|9
18|10
20|12
21|13
11|11
14|8
16|8
17|9
11|9
14|8
19|11
10|8
13|7
16|8
17|9
8|8
8|6
8|4
13|5
8|2
12|4
7|1
7|3
10|2
14|10
7|5
8|4
9|3
10|2
9|5
10|4
9|5
9|1
10|2
14|10
15|9
16|10
17|11
18|12
20|12
21|13
11|11
14|8
16|10
17|11
11|9
14|8
19|11
10|8
13|7
16|8
17|9
8|8
8|6
8|4
13|5
8|2
9|1
12|4
7|1
7|3
10|2
14|10
7|5
8|4
9|3
10|2
9|5
10|4
